Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
28867,28867,"Physics (5 Years, Integrated Master of Science)","National Institute of Technology, Warangal",OPEN,Other State,Gender-Neutral
54408,54408,"Physics (5 Years, Integrated Master of Science)","National Institute of Technology, Warangal",OPEN,Other State,Female-only (including Supernumerary)
66445,66445,"Physics (5 Years, Integrated Master of Science)","National Institute of Technology, Warangal",OBC-NCL,Other State,Female-only (including Supernumerary)
17136,17571,"Artificial Intelligence (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
27047,27673,"Artificial Intelligence (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
18833,19796,"Artificial Intelligence (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Female-only (including Supernumerary)
16471,16471,"Artificial Intelligence (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
72694,72694,"Artificial Intelligence (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,Other State,Gender-Neutral
23396,24483,"Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
27772,27772,"Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Gender-Neutral
28885,46023,"Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
15858,15858,"Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
22665,22665,"Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
51269,55833,"Chemical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
61930,67361,"Chemical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Gender-Neutral
78101,79406,"Chemical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
39394,39969,"Chemical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
43810,44507,"Chemical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Other State,Gender-Neutral
44806,47211,"Chemical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
66578,69652,"Chemical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Female-only (including Supernumerary)
147635,147635,"Chemical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,Other State,Gender-Neutral
91893,93481,"Chemistry (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,All India,Gender-Neutral
86364,90242,"Chemistry (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,All India,Gender-Neutral
222920,228528,"Chemistry (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,All India,Gender-Neutral
104959,298936,"Chemistry (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
77647,85414,"Chemistry (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
93991,103467,"Chemistry (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Other State,Gender-Neutral
90421,95744,"Chemistry (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
229928,235335,"Chemistry (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,Other State,Gender-Neutral
74923,80410,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
87775,99055,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Female-only (including Supernumerary)
100917,107152,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Gender-Neutral
121333,121333,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Female-only (including Supernumerary)
111929,116785,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
161869,161869,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Female-only (including Supernumerary)
292378,292378,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,Home State,Gender-Neutral
45601,46378,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
69165,69993,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Female-only (including Supernumerary)
48587,49981,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Other State,Gender-Neutral
53516,53856,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
84225,87885,"Civil Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Female-only (including Supernumerary)
10232,10232,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
15942,15942,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Female-only (including Supernumerary)
14752,14752,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
265144,265144,"Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,DASA-CIWG,Gender-Neutral
31503,32533,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
38217,38217,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Female-only (including Supernumerary)
44396,46965,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Gender-Neutral
76221,76221,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Female-only (including Supernumerary)
51266,51266,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
249704,249704,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",ST,Home State,Gender-Neutral
23730,24055,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
35777,35777,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Female-only (including Supernumerary)
27309,27309,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Other State,Gender-Neutral
27269,27378,"Electrical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
18532,18727,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
32647,32647,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
228027,228027,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",ST,Home State,Gender-Neutral
16774,16942,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
21833,21833,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Female-only (including Supernumerary)
86164,88703,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,Other State,Gender-Neutral
23785,23785,"Electronics and VLSI Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
42968,42968,"Electronics and VLSI Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
17293,17701,"Electronics and VLSI Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
59735,59735,"Engineering Physics (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
95822,95822,"Engineering Physics (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
275516,283140,"Engineering Physics (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,Home State,Gender-Neutral
35480,35480,"Engineering Physics (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
44230,44230,"Engineering Physics (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
94772,94772,"Industrial Chemistry (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,All India,Female-only (including Supernumerary)
85532,85532,"Industrial Chemistry (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
122516,122516,"Industrial Chemistry (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Gender-Neutral
51821,51821,"Industrial Chemistry (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
55373,55373,"Industrial Chemistry (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Other State,Gender-Neutral
61680,62208,"Industrial Chemistry (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
95561,95561,"Industrial Chemistry (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Female-only (including Supernumerary)
173791,203720,"Mathematics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,All India,Gender-Neutral
118610,127588,"Mathematics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
173584,173584,"Mathematics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Gender-Neutral
311154,337321,"Mathematics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
58300,59055,"Mathematics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
76309,76309,"Mathematics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Other State,Gender-Neutral
80604,80604,"Mathematics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
211568,218210,"Mathematics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,Other State,Gender-Neutral
15453,15453,"Mathematics and Computing (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
39499,39918,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
57944,68692,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Female-only (including Supernumerary)
50289,52552,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Gender-Neutral
90673,98598,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Home State,Female-only (including Supernumerary)
66681,68748,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
284520,291248,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",ST,Home State,Gender-Neutral
30409,31687,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
54088,54088,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Female-only (including Supernumerary)
35904,35904,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Other State,Gender-Neutral
39011,39619,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
64753,65477,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Female-only (including Supernumerary)
1203525,1203525,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL (PwD),Other State,Female-only (including Supernumerary)
134697,134697,"Mechanical Engineering (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,Other State,Gender-Neutral
575947,575947,"Mechanical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,DASA-CIWG,Gender-Neutral
71340,71340,"Physics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,All India,Gender-Neutral
178862,178862,"Physics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,All India,Gender-Neutral
100514,100514,"Physics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Home State,Gender-Neutral
170209,370554,"Physics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Home State,Gender-Neutral
60070,60070,"Physics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OPEN,Other State,Gender-Neutral
77644,88990,"Physics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",EWS,Other State,Gender-Neutral
78597,83779,"Physics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",OBC-NCL,Other State,Gender-Neutral
215305,223289,"Physics (5 Years, Integrated Master of Science)","Sardar Vallabhbhai National Institute of Technology, Surat",SC,Other State,Gender-Neutral
1731,3555,"Architecture (5 Years, Bachelor of Architecture)","Visvesvaraya National Institute of Technology, Nagpur",EWS,All India,Gender-Neutral
892,892,"Architecture (5 Years, Bachelor of Architecture)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
3992,3992,"Architecture (5 Years, Bachelor of Architecture)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Female-only (including Supernumerary)
3721,3721,"Architecture (5 Years, Bachelor of Architecture)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
987,1030,"Architecture (5 Years, Bachelor of Architecture)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
5221,5221,"Architecture (5 Years, Bachelor of Architecture)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
34479,34741,"Chemical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
45281,45326,"Chemical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
44113,45957,"Chemical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
34830,36432,"Chemical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
39914,40547,"Chemical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
941766,941766,"Chemical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS (PwD),Other State,Gender-Neutral
39795,40297,"Chemical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
65538,65538,"Chemical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Female-only (including Supernumerary)
48206,48992,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
58235,58235,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Female-only (including Supernumerary)
62430,62430,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
56978,63403,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
77875,77875,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Female-only (including Supernumerary)
1114908,1114908,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL (PwD),Home State,Gender-Neutral
279461,279461,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Home State,Gender-Neutral
40600,40600,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
56795,56795,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Female-only (including Supernumerary)
45932,45932,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
47099,47099,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
64723,64723,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Female-only (including Supernumerary)
147508,147508,"Civil Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Gender-Neutral
14134,14134,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Female-only (including Supernumerary)
23501,23501,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Female-only (including Supernumerary)
7694,7694,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
11008,11008,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
280185,280185,"Computer Science and Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,DASA-Non CIWG,Gender-Neutral
17779,19193,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
23046,23046,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
24371,24791,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
28654,30967,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Female-only (including Supernumerary)
21069,21069,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
24219,24219,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
41654,41654,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Female-only (including Supernumerary)
89305,89305,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Gender-Neutral
403960,403960,"Electrical and Electronics Engineering for DASA-CIWG (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,DASA-CIWG,Gender-Neutral
12375,12375,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
22241,22241,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Female-only (including Supernumerary)
19816,19816,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
18213,18213,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Female-only (including Supernumerary)
14064,14064,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
485153,485153,"Electronics and Communication Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,DASA-Non CIWG,Gender-Neutral
25014,25272,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
40377,40377,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Female-only (including Supernumerary)
29700,29700,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
30701,30701,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
24957,24957,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
43871,43871,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Female-only (including Supernumerary)
29703,29935,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
30590,30926,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
49952,52070,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
65274,68355,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Female-only (including Supernumerary)
77148,77347,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
76620,76620,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Female-only (including Supernumerary)
65283,65283,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
89551,106915,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Female-only (including Supernumerary)
322987,322987,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Home State,Gender-Neutral
45491,45632,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
81940,81940,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Female-only (including Supernumerary)
53570,54252,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
173042,174360,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Gender-Neutral
169434,169434,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Female-only (including Supernumerary)
65595,65595,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
73872,73872,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Female-only (including Supernumerary)
79792,83197,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
70938,70938,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
118292,121930,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Female-only (including Supernumerary)
351480,351480,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Home State,Gender-Neutral
50304,50698,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
80172,80172,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Female-only (including Supernumerary)
