Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
510434,517691,"Chemical Engineering (5 Years, Integrated Masters in Technology)","Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",ST,All India,Gender-Neutral
118627,198138,"Chemical Engineering (5 Years, Integrated Masters in Technology)","Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",OPEN,Home State,Gender-Neutral
213567,487295,"Chemical Engineering (5 Years, Integrated Masters in Technology)","Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",EWS,Home State,Gender-Neutral
199272,337122,"Chemical Engineering (5 Years, Integrated Masters in Technology)","Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",OBC-NCL,Home State,Gender-Neutral
317597,380269,"Chemical Engineering (5 Years, Integrated Masters in Technology)","Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",SC,Home State,Gender-Neutral
579288,1032953,"Chemical Engineering (5 Years, Integrated Masters in Technology)","Institute of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar",ST,Home State,Gender-Neutral
117880,282104,"Biomedical Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",OPEN,All India,Gender-Neutral
359345,377860,"Biomedical Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",EWS,All India,Gender-Neutral
321024,390582,"Biomedical Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",OBC-NCL,All India,Gender-Neutral
320699,390866,"Biomedical Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",SC,All India,Gender-Neutral
500195,690783,"Biomedical Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",ST,All India,Gender-Neutral
95520,153538,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",OPEN,All India,Gender-Neutral
186099,189147,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",EWS,All India,Gender-Neutral
165325,185081,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",OBC-NCL,All India,Gender-Neutral
293447,295643,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",SC,All India,Gender-Neutral
425327,425327,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",ST,All India,Gender-Neutral
95943,252040,"Energy Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",OPEN,All India,Gender-Neutral
288493,289282,"Energy Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",EWS,All India,Gender-Neutral
259675,307706,"Energy Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",OBC-NCL,All India,Gender-Neutral
314305,378847,"Energy Engineering (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",SC,All India,Gender-Neutral
72789,133444,"Information Technology (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",OPEN,All India,Gender-Neutral
162096,175952,"Information Technology (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",EWS,All India,Gender-Neutral
163580,178863,"Information Technology (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",OBC-NCL,All India,Gender-Neutral
257241,278076,"Information Technology (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",SC,All India,Gender-Neutral
410505,444522,"Information Technology (4 Years, Bachelor of Technology)","North-Eastern Hill University, Shillong",ST,All India,Gender-Neutral
82066,154620,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,OPEN,All India,Gender-Neutral
1225961,1225961,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,OPEN (PwD),All India,Gender-Neutral
156522,172847,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,EWS,All India,Gender-Neutral
156908,176024,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,OBC-NCL,All India,Gender-Neutral
269944,332742,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,SC,All India,Gender-Neutral
482821,550199,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,ST,All India,Gender-Neutral
68366,172637,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",Central University of Jammu,OPEN,All India,Gender-Neutral
173938,185737,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",Central University of Jammu,EWS,All India,Gender-Neutral
176505,190155,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",Central University of Jammu,OBC-NCL,All India,Gender-Neutral
235286,342363,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",Central University of Jammu,SC,All India,Gender-Neutral
444734,597494,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",Central University of Jammu,ST,All India,Gender-Neutral
94215,196706,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,OPEN,All India,Gender-Neutral
199772,225257,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,EWS,All India,Gender-Neutral
198460,238534,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,OBC-NCL,All India,Gender-Neutral
282371,364897,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,SC,All India,Gender-Neutral
471051,584955,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Central University of Jammu,ST,All India,Gender-Neutral
184022,240312,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",Central University of Jammu,OPEN,All India,Gender-Neutral
245569,252990,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",Central University of Jammu,EWS,All India,Gender-Neutral
243352,265170,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",Central University of Jammu,OBC-NCL,All India,Gender-Neutral
350588,375415,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",Central University of Jammu,SC,All India,Gender-Neutral
632211,663404,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",Central University of Jammu,ST,All India,Gender-Neutral
100904,209616,"Mathematics and Computing (4 Years, Bachelor of Technology)",Central University of Jammu,OPEN,All India,Gender-Neutral
210346,234808,"Mathematics and Computing (4 Years, Bachelor of Technology)",Central University of Jammu,EWS,All India,Gender-Neutral
212253,243434,"Mathematics and Computing (4 Years, Bachelor of Technology)",Central University of Jammu,OBC-NCL,All India,Gender-Neutral
337511,367293,"Mathematics and Computing (4 Years, Bachelor of Technology)",Central University of Jammu,SC,All India,Gender-Neutral
427447,715250,"Mathematics and Computing (4 Years, Bachelor of Technology)",Central University of Jammu,ST,All India,Gender-Neutral
93406,188345,"Aeronautical Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OPEN,All India,Gender-Neutral
190084,242911,"Aeronautical Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",EWS,All India,Gender-Neutral
200417,233203,"Aeronautical Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OBC-NCL,All India,Gender-Neutral
251960,319808,"Aeronautical Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",SC,All India,Gender-Neutral
510820,545532,"Aeronautical Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",ST,All India,Gender-Neutral
69419,135296,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OPEN,All India,Gender-Neutral
138154,145881,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",EWS,All India,Gender-Neutral
137435,166567,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OBC-NCL,All India,Gender-Neutral
249296,320718,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",SC,All India,Gender-Neutral
427950,585244,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",ST,All India,Gender-Neutral
104048,490148,"Dairy Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OPEN,All India,Gender-Neutral
986259,1007173,"Dairy Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",EWS,All India,Gender-Neutral
587652,1203325,"Dairy Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OBC-NCL,All India,Gender-Neutral
494692,537008,"Dairy Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",SC,All India,Gender-Neutral
645306,987341,"Dairy Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",ST,All India,Gender-Neutral
100580,182511,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OPEN,All India,Gender-Neutral
188067,204481,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",EWS,All India,Gender-Neutral
183815,214263,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OBC-NCL,All India,Gender-Neutral
241175,368582,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",SC,All India,Gender-Neutral
619390,685094,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",ST,All India,Gender-Neutral
203478,394431,"Fashion and Apparel Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OPEN,All India,Gender-Neutral
551750,1289209,"Fashion and Apparel Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",EWS,All India,Gender-Neutral
436138,752315,"Fashion and Apparel Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OBC-NCL,All India,Gender-Neutral
407471,451785,"Fashion and Apparel Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",SC,All India,Gender-Neutral
759195,840854,"Fashion and Apparel Engineering (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",ST,All India,Gender-Neutral
246755,504368,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OPEN,All India,Gender-Neutral
881863,947592,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",EWS,All India,Gender-Neutral
514780,1051840,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",OBC-NCL,All India,Gender-Neutral
506552,542775,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",SC,All India,Gender-Neutral
740904,1184745,"Food Engineering and Technology (4 Years, Bachelor of Technology)","Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)",ST,All India,Gender-Neutral
105206,232837,"Civil Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,OPEN,All India,Gender-Neutral
243986,307109,"Civil Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,EWS,All India,Gender-Neutral
236037,304668,"Civil Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,OBC-NCL,All India,Gender-Neutral
289232,376916,"Civil Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,SC,All India,Gender-Neutral
327374,348272,"Civil Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,ST,All India,Gender-Neutral
61253,98264,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,OPEN,All India,Gender-Neutral
1097141,1097141,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,OPEN (PwD),All India,Gender-Neutral
103125,121780,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,EWS,All India,Gender-Neutral
98521,123372,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,OBC-NCL,All India,Gender-Neutral
213516,267754,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,SC,All India,Gender-Neutral
311860,529455,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,ST,All India,Gender-Neutral
87783,153050,"Electrical Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,OPEN,All India,Gender-Neutral
153058,204612,"Electrical Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,EWS,All India,Gender-Neutral
157247,202593,"Electrical Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,OBC-NCL,All India,Gender-Neutral
261858,322838,"Electrical Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,SC,All India,Gender-Neutral
532323,592810,"Electrical Engineering (4 Years, Bachelor of Technology)",Central University of Haryana,ST,All India,Gender-Neutral
112149,278019,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",Central University of Haryana,OPEN,All India,Gender-Neutral
293078,474657,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",Central University of Haryana,EWS,All India,Gender-Neutral
293328,406244,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",Central University of Haryana,OBC-NCL,All India,Gender-Neutral
368771,389582,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",Central University of Haryana,SC,All India,Gender-Neutral
517539,520164,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",Central University of Haryana,ST,All India,Gender-Neutral
50699,95700,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,All India,Gender-Neutral
83683,94771,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,All India,Female-only (including Supernumerary)
99052,116306,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",EWS,All India,Gender-Neutral
99300,118962,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OBC-NCL,All India,Gender-Neutral
238354,271181,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",SC,All India,Gender-Neutral
375823,571192,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",ST,All India,Gender-Neutral
119827,208992,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,Home State,Gender-Neutral
187513,206045,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
209241,385717,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",EWS,Home State,Gender-Neutral
384348,405700,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",SC,Home State,Gender-Neutral
899655,899655,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",ST,Home State,Gender-Neutral
73033,147830,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,All India,Gender-Neutral
137470,158606,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,All India,Female-only (including Supernumerary)
167616,170253,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",EWS,All India,Gender-Neutral
159294,173363,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OBC-NCL,All India,Gender-Neutral
316691,334744,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",SC,All India,Gender-Neutral
434795,786715,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",ST,All India,Gender-Neutral
260356,419841,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,Home State,Gender-Neutral
300979,325039,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
452349,789531,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",EWS,Home State,Gender-Neutral
559098,715683,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",SC,Home State,Gender-Neutral
85279,133844,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,All India,Gender-Neutral
114029,121626,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,All India,Female-only (including Supernumerary)
140160,144087,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",EWS,All India,Gender-Neutral
136115,162476,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OBC-NCL,All India,Gender-Neutral
263808,300225,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",SC,All India,Gender-Neutral
603955,767646,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",ST,All India,Gender-Neutral
193094,292573,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,Home State,Gender-Neutral
216289,250362,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
335525,589926,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",EWS,Home State,Gender-Neutral
451719,659084,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",SC,Home State,Gender-Neutral
77757,161818,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,All India,Gender-Neutral
144300,144300,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,All India,Female-only (including Supernumerary)
178272,201118,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",EWS,All India,Gender-Neutral
170942,174958,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OBC-NCL,All India,Gender-Neutral
242730,339564,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",SC,All India,Gender-Neutral
477900,775557,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",ST,All India,Gender-Neutral
254364,489307,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,Home State,Gender-Neutral
434101,488241,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
657395,1108123,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",EWS,Home State,Gender-Neutral
765687,806959,"Mechanical Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Deoghar Off-Campus",SC,Home State,Gender-Neutral
61840,83627,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Gender-Neutral
73746,96244,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Female-only (including Supernumerary)
91406,104920,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,All India,Gender-Neutral
88889,99150,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OBC-NCL,All India,Gender-Neutral
226221,263652,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,All India,Gender-Neutral
420398,502972,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",ST,All India,Gender-Neutral
84656,114952,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Gender-Neutral
100889,121415,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
116431,127334,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,Home State,Gender-Neutral
269222,424326,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,Home State,Gender-Neutral
100763,187799,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Gender-Neutral
103725,181251,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Female-only (including Supernumerary)
193239,240608,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,All India,Gender-Neutral
188283,276889,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OBC-NCL,All India,Gender-Neutral
312118,346144,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,All India,Gender-Neutral
407448,459078,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",ST,All India,Gender-Neutral
194660,331104,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Gender-Neutral
210123,327517,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
356625,447705,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,Home State,Gender-Neutral
433198,528019,"Civil Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,Home State,Gender-Neutral
40811,72883,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Gender-Neutral
68627,74775,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Female-only (including Supernumerary)
78626,93837,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,All India,Gender-Neutral
74141,95868,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OBC-NCL,All India,Gender-Neutral
243842,254300,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,All India,Gender-Neutral
440211,507346,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",ST,All India,Gender-Neutral
76829,95149,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Gender-Neutral
90003,90822,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
96997,113459,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,Home State,Gender-Neutral
259078,328441,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,Home State,Gender-Neutral
73036,141644,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Gender-Neutral
120501,132180,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Female-only (including Supernumerary)
148852,167033,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,All India,Gender-Neutral
143935,159105,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OBC-NCL,All India,Gender-Neutral
304723,324700,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,All India,Gender-Neutral
498651,596969,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",ST,All India,Gender-Neutral
159628,217069,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Gender-Neutral
185553,196251,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,Home State,Female-only (including Supernumerary)
222975,240819,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,Home State,Gender-Neutral
531192,596836,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,Home State,Gender-Neutral
892135,892135,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",ST,Home State,Gender-Neutral
66239,108681,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Gender-Neutral
99055,107099,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OPEN,All India,Female-only (including Supernumerary)
118770,133369,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",EWS,All India,Gender-Neutral
110604,127368,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",OBC-NCL,All India,Gender-Neutral
284460,303785,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",SC,All India,Gender-Neutral
408114,499317,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Birla Institute of Technology, Patna Off-Campus",ST,All India,Gender-Neutral
